носок			лъэпэд	лъэпэд		лъэпэд		лъэпэд			лъэпэд	ɬeped	śıpe	pe 	cəneskjə, cəɬeped (!)	цынэски, цылъэпэд		лъыпыд	лъэпэд	лъыпэд	лъэпэд	лъэпэд	лъэпэд	лъэпэд (вязаный дома)
сапог	sházmey	ширюкь, шасьмё	щазым, чазым	щазым		шазым	щазым	щазмэ			шазым	šʼazme, šʼərəqʷə			wəpč̣ʼeɬje	упкIалъэ		чыгъыкъу		щыгъыкъу				
обувь	paboosh		цуакъэ	цуакъэ		цуакъэ	цуакъэ	цуакъэ			цуакъэ	cʷaqe	çöáke 	vake 				вакъэ	вакъэ	вакъэ	щырыкъу	вакъэ	вакъэ	вакъэ
голени’ще						шазымэлъашхь						šʼazme thaʔʷə			šʼərəqʷəŝχe									
сандалии		пхамуорь				чъокъэ Iухыгъ						cʷeqe blaʁexer, sendalxer												
соха		пхаашезiй										pχe pχeʔaš			jaʁewəŝebəne?? (sdjelat� mjagkjəm)									
сошник												ṣ̂webzə												
ярмо		бже										bžʼə			bžʼə									
лопата		ханце	къазыргъ (), хьацэ (щтыковая)	къазырыгъ		лъэшъуан	къазгъыр				къазгъыр		hanśe 	hanśe 	bjel	бел		бел	бел	бел	бел	бел	бел	бел
деревян. лопата												hanc			pχebjel									
железн. лопата								къазгъыр				qazʁər			gʷəč̣bjel									
кирка		сюане										kjərk			kjərk									
тяпка			шIуанэ	шъуанэ		шъуанэ	шIуанэ	шIуанэ			шIуанэ	ṣ̂wane			f̣ane	фIанэ		фIанэ	фIанэ	фIанэ	фIанэ	фIанэ	фIанэ	фIанэ
грабли		iате́тле́мидже, кiйтле́мидже	пхъэчакъу	пхъэчахъу		пхъэшъакъу	пхъэщакъу	пхъэIэбжъан			пхъэшахъу	pχeʔebẑan	maje 	maĵe 	pχeʔebẑane	пхъэIабжъанэ		пхъэIэбжъанэ	пхъэIабжьанэ	пхъэIабжъанэ	пхъэIэбжъанэ	пхъэIэбжъанэ	пхъэIэбжъанэ	пхъэIэбжъанэ
борона												ɬaŝʷə			tjeɬafe									
вилы		куахо	гуахъо	гуахъо		куахъо	кhуахъо	куахъо			гуахъо	kʷaχʷe	śeḣu 	śeuḣ 	gʷaχʷe	гуахъо		гуахъо	гуахъуэ	гуахъо	гуахъо	гуахъо	гуахъо	гуахъо
серп (а. прямой; б. кривой)		ггупче	гъупкIэ	гъупкIэ		гъупкIы	гъупчэ	гъупчъэ			гъупкIэ	ʁʷəpč	ğupçe, ğupşe 	ğubje 	ʁʷəbže	гъубжэ		гъубжэ	гъуыбжьэ	гъубжьэ	гъубжьэ	гъубжэ	гъубжэ	гъубж(э)
коса		шемейке	чэмэгь	чэмэгь		х'емэгь	щhэмэгь	щэмэдж			шэмэдж	šʼemeǯʼ	şemec, şalğe 	şemeg 	šʼemeǯʼ	щэмэдж		чэмэдж	щэмэдж	щэмэдж	щэмэдж	шэмэдж	шэмэдж	шэмэдж
пила		пхахе	пхъэхы	пхъэхы		пхъэхы	пхъэхы	пхъэх			пхъэхы	pχex	pḣex 	pḣax 	pχex	пхъэх		пхъэх	пхъэх	пхъэх	пхъэх	пхъэх	пхъэх	пхъэх
топор		майте	майтэ, обзэгъу	майтэ		майт:э	майтэ	ощ, обзэгъу			гъобзэгъу	wetəčʼ, webzeʁʷə	woşı	weṩ 	ǯʼəde	джыдэ		джыдэ	джыдэ	джыдэ	джыдэ	джыдэ	джыдэ	джыдэ
молоток		уате	уатэ	уатэ		уат:э	уатэ	уатэ			уатэ	wate	wate 	wade 	wade	уадэ		уадэ	уадэ	уадэ	уадэ	уадэ	уадэ	уадэ
кувалда			ощы	уатэфо		от:эфу					ош	wetešxʷə			wedešxʷe	одэшхо		одэшхо		одэшхо	одэшхо	одэшхо	одэшхо	одэшхо
гвоздь		куне, угуче́куне	гъукIыIун, Iунэ	гъукIыкIъун, кIъунэ		гъукIыкъIун	гъукIIун [ʁʷətɕ'ʔʷən]	гъучIын			гъукIыкIун	ʁʷəč̣əʔʷən	ğućıne, ğuş`ığune, ğuş`ın 	ğuş`une 	gʷəč̣əʔʷəne	гучIыIунэ		гъучI Iунэ	гъуышIыIуынэ, гъуышIунэ	гъушIынэ	гъушIунэ	гъушIунэ	гъушIунэ	гъушIыIунэ
клин		халле	хьалы			хьалэ						halə	kame 	kame 	hal									
кол		пчоуо				пчэгъу						pčʼeʁʷə			bžʼeʁʷ	хьалкъэ		бжьэгъу						
палка	bésh	беше	бэчы	бэч		бэх'и	бэщhы	бэщ			бэшы	bešʼ			bašʼ, pχe, čʼə	бащ		бач	бащ	бащ	бащ	баш	баш	баш
скалка							тхьацуфалъ [tħatŝʷfaɬ]	тхьацуф							χaləvexʷə			хъалэвэху						
посох		мелахобеше				бэх'икъэгъэх'игъ	бэщhы	бэщ				bešʼ	beş 	baş 	ɬ̣əẑbašʼ									
шило			дыды	дыды		дыды	дыды	дыд			дыды	dədə	te 	de	dəd	дыд		дыд	дыд	дыд	дыд	дыд	дыд	дыд
игла	máhstá	маста	мастэ	мастэ		мастэ	мастэ	мастэ			мастэ	maste	maste 	maste 	maste	мастэ		мастэ	мастэ	мастэ	мастэ	мастэ	мастэ	мастэ
спица вязальная		куце				хъэгъэмаст		хъыр маст				χeʁe mast, ɬeped mast			maste zerəχe	мастэ зэрыхъэ								
вязаные вещи						хъагъэ						χeʁe, ŝeʁe												
наперсток		хакустеле	хьакIустэл	хьакIустэл		хьакIуыстэл	хьакIустhэл	хьакIустhэл			хьакIустэл	haḳʷəstel	apḣoáĺe 	apḣoáĺe 	ʔepχʷaɬe	Iэпхъуалъэ		Iэпхъуалъэ		Iапхъуалъэ	Iэпхъуалъэ	Iапхъуалъэ	Iэпхъуалъэ	Iапхъуалъэ
ножницы	léhnist	ленисте	лэныст	лэныстэ		лэныст	лэныст	лэныст			лэныст	lenəst	lenıste	lenıste	lenəste	лэныстэ		лэныстэ	лэныстэ	лэныстэ	ланыстэ	лэныстэ	лэныстэ	лэныстэ
веревка (толстая)	kháy-kábs	кiапсе́	кIьяпсэ	кIьяпсэ		кIьапсэ	кIьяпсэ	кIапсэ (гъум)			кIапсэ	č̣ʼapse	ćapse	qapse 	č̣ʼapse ʁʷəm	кIапсэ		кIапсэ	кIапсэ	кIапсэ	кIапсэ	кIапсэ	кIапсэ	кIапсэ
нитка нешерстяная		кудане	Iудан	Iудан		Iудан	Iудан	Iудан			Iудан	ʔʷədan	udan 	udane 	ʔʷədane	Iуданэ		Iуданэ	Iуданэ	Iуданэ	Iуданэ	Iуданэ	Iуданэ	Iуданэ
нитка шерстяная			цы			цы Iудан		цhы Iудан			цы				cəʔʷədane			цыIуданэ						
шёлк	dánee	даане, сырецъ чилле	данэ	данэ		данэ	данэ	данэ			данэ	dane	dane 	dane 				данэ	данэ	данэ	дари		данэ	
катушка ниток						Iуданы пхъэтэт		пхъэтет				ʔʷədene pχetjet												
моток ниток						Iуданы зэтэлъ, ех'ялъ						ʔʷədene χʷəč̣an			cəχʷərje	цыхъуре								
чесалка (гребень для шерсти)								цhыпх				cəpx			cəpx	сыдж					цыдж			
веретено		хацюке				хъэцIыкIу		хъэцыкhу				χecəkʷə			cəpχe	цыпхъэ								
прялка		кхацюкь						цhыдж				χecəkʷejefeč̣ʼ			χecḳʷeč̣									
ткацкий станок												šeč̣ʼ zeraŝere stanwek			χecḳʷeč̣									
кузнечный мех								щыдыбж				šʼədəbžʼə			šʼədəbžʼ									
щипцы для углей		аде						Iадэ				ʔad			ʔade									
цепь	psôh	псоху, угуче-псоху	пшъэхъу	пшъэхъу		гъукIыпшъэхъу		пшъэхъу			пшъэхъу	pŝeχʷə	blerıps, şoḣ, ĺḣonç 	blerıps 	pŝeχʷ									
кремень		штёуйге										štawəč̣ʼ			štawəč̣ʼ									
точило		шерхе						гъэчанылъэ				məẑʷeɬ šʼereχ, məẑʷeɬ			məve χʷərje									
черпак						кашыкъ		къашыкъ, хэIалъ				qašəq, xeʔaɬ			šʼenaq 									
ковш, половник			къащыкъ	къащыкъ		кашыкъ	къащыкъ				къашыкъ	pχenəʔʷə			šʼenaq 			чэнакъ						
шумовка												qašəqʁʷan			qašəq ʁʷane									
ложка	geymoosh	джемишхе	джьэмыщх, гьемыщх	джьэмыщх		гьемышх	джьэмыщх	джэмышк			джэмышх	ǯʼeməšx	cemışx, bjemışx 	bjemışx 	bžʼeməšx	бжьэмышх		вжьэмышх	бжьэмыщх	бжьэмышх	бжьэмыщх	бжэмышх, лёшка (деревяная)	бжьэмыщх	бжэмышх
вилка	tooġhok		цацэ	цацэ		цасIэ	цhацhэ	цhацhэ			цацэ	cace	śeḣu 	śeuḣ 	ʒase			гуахъо	гуахъуэ	гуахъо	гуахъо	гуахъо	гуахъо	гуахъо
нож	soozee	се, сезiй	шъэжьый	шъэжъый		шъэжъый	щhэжъый	щhэжъый			шъэжъый	ŝeẑəj	şejye 	se 	ŝeẑje	шъэжъе		шъэжъе	сэ	сэ	сэ	сэ	сэ	сэ
лук (оружие)	zâġhan dâk	бзе	чэбзач	чэрабз		х'ябзэ	щhабзэ	щабзэ			шабзэ	šʼabz	axemyays 	onların 	šʼabze	щабзэ		чэбз	щабзэ	щабзэ	щабзэ	шабзэ	щабзэ	шабзэ
стрела		сахандакеше						щэбзащэ				šʼebzašʼ			šʼebzašʼe	щэбзэщэ			щэбзащэ					
меч	seys-shooâ		сэщхо, къамы	сэщхо, къамы		къамы	сэфо, къамы	сэшко				čʼate	seşüxe, çate 	gate 		сэшхо		сэшхо	къамэ	сэшхо	джатэ	джатэ	джатэ	джатэ
сабля		ссе, ссешхуо, кiате	къамы	сэщхо		сэфу		чhатhэ			къамы	sešxʷe	seşüxe, çate 	gate 	sešxʷe					къамэ	сэшхо	сэшхо	сэшхо	сэшхо
кинжал		кааме				сэпкъ		къамы				qame			qame	къамэ		къамэ	сэщхуэ	къамэ	къамэ	къамэ	къамэ	къамэ
охотничий нож						кIьпхъэ шъэжъый																		
ножны		сапхо						къэмалъэ				qemaṗ, sešxʷaṗ, ŝeẑəjaɬ			qemaɬe	къэмалъэ				къэмалъэ	фампэ, сампэ	салъэ	салъэ	салъэ
рукоятка (ножа, копья, сабли)						къэубытыпкIъ						č̣ʼe			č̣ʼə	кIэ								
капкан 						т:акъэ						qepqan				кэбгъэн								
мышеловка		тыаке				пхъэтэу		цыгъоубыт				cəʁʷewəbət			ʒəʁʷe wəbəd									
сеть		кха, пцекха		хъы			хъытыу	хъытыу				χətəwə	ḣer, ḣeğebler, ḣağebler	 ḣeğeble 	χə 	хъы 			хъы	хъы	хъы	хъы	хъы	хъы
пуля		скуенкеше	чэ	чэ, чэзакъо		х'езан	щhэ	щhэ			шэ	šʼe	şe 	şe 					щэ	щэ	щэ	шэ	щэ	шэ
ноша	yit-shé	хатль				хьэн						həɬe	hıĺe, haĺe 	haĺe 	haɬe									
сумка		альтмоке, тфишекитль	Iалъмэкъ	хьалъымакъ			Iалъмэкъ (старые плетеные)	Iалъмэкъ				ʔaɬmeq	sumk 	sumk 	ʔaɬmeq	Iалъмэкъ				Iалъымакъ	Iалътмакъ	Iалъмакъ (перекидная)	Iалътмакъ	Iалътмакъ (перекидная)
охапка								IаплI				ʔepɬ̣			ʔagʷe									
сани		зжё					жэ	жэ				že	aje 	aĵe 	ʔaže	Iэжэ		Iажэ	Iажъэ	Iажъэ	Iэжъэ	Iажъэ	Iажьэ	Iажъэ
телега, арба		ку	ку	ку		ку	ку	ку			ку	kʷə	ḱu 	gu 	gʷə	гу		гу	гуы	гу	гу	гу	гу	гу
колесо		шерхе, кушерхе	чэрэхъ	чэрэхъ		кух'ерыхъ	лъакъо	щэрэхъ			шэрэхъ	šʼereχ	şereḣ 	şerḣ 	šʼereχ	щэрхъ		чэрхъ	щэрэхъ	чэрэхъ	щархъ	шархъ	щархъ	шархъ
седло			уанэ	уанэ		уанэ	уанэ	уанэ			уанэ	wan	wane 	wáne 	wane	уанэ		уанэ	уанэ	уанэ	уанэ	уанэ	уанэ	уанэ
уздечка	shûâh, shôâh	шхуо						шко				šxʷe	şxou, şüxeu	şxue 	šəʔʷəne			шхо	щхуэ	щхо	щхо	шхо	щхо	шхо
удила		шхуоку										šxʷeʔʷə			šəʔʷə(m)ṗe									
кнут		камше	къамыщ	къамыщ		шъхьо	къамыщ	къамыщ			къамыш	qaməšʼ	kamış, şığeṫırze, şıfeç, şığeṫar	kamşı 	čʼənwəṭ	чэнутI		къамкIы	чынутI	чынутI	кIэнутI	кIэнутI	кIэнутI	кIэнутI
стремя		тлерогъ										ɬerəʁ	ĺerığ 	ĺerığ 	pč̣ʼeɬje, deḳʷejaṗe	пкIэлъей				лъэрыгъ	лъэрыгъ	лъэрыгъ	лъэрыгъ	лъэрыгъ
подкова		наль	налэ	налэ		налэ	налы	нал			налэ	nal	ĺebjeuf 	ĺebĵexu` 	nal	нал		нал	нал	нал	нал	нал	нал	нал
золото	diz, dish	дысе, дысепле	дышъэ	дышъэ	дышъэ	дышъэ	дышъэ	дышъэ			дышъэ	dəŝe	dışe 	dıṩe 	dəŝe	дышъэ		дышъэ	дышъэ	дышъэ	дышъэ	дышъэ	дышъэ	дышъэ
серебро	teesheen, tish-ney	тяжине	тыжъын	тыжьын			тыжьын	тыжьыны			тыжъын	təžʼənə	tıjın 	dıĵın 	dəžʼən	дыжьын			дыжъын	дыжъын	дыжъын	дыжъын	дыжъын	дыжъын
деньги	párey	ахше	Iахъчэ, Iагъычэ	ахьчэ		агыч	агъыщ	ахъщэ			Iахъчэ	aχšʼ	neğešıw 	neğašuw, aḣşe 	dəžʼən			ахъчэ	ахъщэ	ахъщэ	ахъщэ	ахъшэ	ахъщэ, ащхъэ	ахъшэ
железо	ġhootshey	угуче́	гъукIы	гъукIэ	гъукIы(н)	гъукIэ	гъукIэ (металл), гъурыжъ	гъучIы			гъукIы	ʁʷəč̣ə, qenǯʼal, tjenečʼ	ğućı, ğuş`ı 	ğuş` 	ʁʷəč̣	гъучI		гъучI	гъуышI	гъушI	гъушI	гъушI	гъушI	гъушI
медь	ôġhápley, wâhptley	угуапле	гъуаплъэ	гъуаплъэ		т:ыжьын	гъуаплъэ	гъуаплъэ			гъуаплъэ	ʁʷapɬe	ğoápĺe 	ğoápĺe 	ǯʼerz	джэрз				жьэз	гъуаплъэ			
свинец	psáshee	псазюе	пцIашъуэ	пцашъо		пц:ашъо	пцашIо	пцашIо			пцIуашъо	pcaṣ̂we	pšapše, śaşü`e 	şe, pšapše 	ʒafc̣e	дзафцIэ		дзафцIэ						
олово	káleye	каляй										qelaj	śef 	ğux, śex 	ʒexʷ (vsja žjeljeznaja pweswəda)	дзэху (вся железная посуда)								
полено, дрова			пхъэ	пхъэ	пхъэ	пхъэ къутагъ	пхъэ	пхъэ			пхъэ	pχe, pχexer	pḣe 	pḣa 	pχe	пхъэ					пхъэ	пхъэ, пхъэдакъэ, пхъэкъута	пхъэ	пхъэ, пхъэкъута
кизяк												tjezečʼ, čʼezečʼ			tjezečʼ									
уголь древесный		суемче	шIомыкI	шIомыкI		шъомыкI		шIомыкI				ṣ̂weməč̣ʼə	şü`emıć, şü`emışı`	femış` 	f̣aməč̣ʼ				дэп					
зола	yáshéh	iяже́	яжьэ	яжьэ	яжьэ	яжьэ	яжьэ	яжьэ			яжэ	jažʼe	yaje 	yaĵe	jažʼe		яжьэ	яжьэ	яжъэ	яжъэ	яжъэ	яжъэ	яжъэ	яжъэ
чугун		шеггуоне										čʼwəgʷən, šʼəwanəẑ												
ковер (ворсовый) на стену			алэрыгъу	алэрыгъу		дэпкъыедын		алырэгъу				aləreʁʷə			alreʁʷə									
пол	dshûg		гьехашъу, джьэхашъу	джьэхашъу		джьыгашъ	джэхашъу	джэхашъу			джэхашъу	ǯʼexaŝʷə	cexaşö 	jixefebze, tebze 	ǯʼexafe	джэхафэ б) чIыгу		джэхафэгу	жьыхэфэгу	жьыхэфэгу	лъэгу, жьыхэфэгу	жэхэфэгу	пол, лъэгу, жьэхэфэгу	пол
палас						джьыгашъотэдз																		
маленький ковер						пчэIупэ Iудз, пчэIудз									alreʁʷə c̣əč̣ʼ									
табурет						пхъэтэкIуы шъхьаку						pχenṭeḳʷə ŝhakʷə			šent	шэнт			щэнт	щэнт	щэнт	шэнтцIыкIу	щэнтшъхьэгуэ, щэнтцIыкIу	шэнт
стул	pkháteyghey	пхатокъ	пхъэтIэкIу	пхъэтэкIу		пхъэтэкIу	пхъэтэкIу	пхъэтIэкIу			пхъэтIэкIу	pχenṭeḳʷəšʼəh, pχenṭeḳʷəχaʁ	pḣenṫequ` 	şent 					щэнт			шэнт	щэнт	шэнт
веник	pkhánshookhá	пхапчупха	пхъэкIыпхъ	пхъэкIыпхъ		хъэкIыпхъ	пхъэкIыпхъ	пхъэкIыпхъ			пхъэкIыпхъ	pχenč̣ʼəpχ	pḣenćıpḣe 	şxampḣa 	ǯʼexampχe 	джэхампхъэ 			жьыхъампхъэ	жъыхамхъэ	жьэхапхъэ	жэхампхъэ	жьыхампхъэ	жэхъампхъэ
зеркало		угунке	гъургье	гъургье		гъургье	гъунгье	гъунджэ			гъунджэ	ʁʷənǯʼ	ğunce 	ğunge 	ʁʷənǯʼe	гъунджэ			гъуынджэ	гъумджэ	гъунджэ	гъунджэ	гъунджэ	гъунджэ
посуда (собир.)		унепсоуатль	хьакъущыкъу	хьакъушъыкъу		хьакъушъыкъу	хьакъу-щыкъу	хьакъу-шыкъу			хьакъушыкъу	haqʷə-šəqʷə			haqʷə-šəqʷ	хьакъу-шыкъу			хьакъу-шъыкъу	хьакъу-шъыкъу	хьакъу-шъыкъу	хьакъу-шъыкъу	хьакъу-шъыкъу	хьакъу-шъыкъу
котел, казан		логуопе	чыон, чэон	чэон		х'еон	щhэон	щыуан хъурай			чэон	šʼəwan	leğup 	leğup 	šʼəwan	хьакъу, щыуан			щыуан	щыуан, лэгъупI	щыуан, лэгъуп	шыуан	щыуан	шыуан
крышка	tâkh	схатапхуо				шъхьэт:эпкIу		тепIо			тегъуапI	ŝhe, ŝhetjeʔʷəb	uṕe, téube 	ṩhateṕe 	ŝha tjeʔʷəbe	шъхьа теба			шъхьатепIэ	шъхьатепIэ	шъхьэтэпIэ	шъхьатепIэ	шъхьэтепIэ	шъхьатепIэ
ведро		ку͡ау͡о	чалъэ	чалъэ		х'ялъэ	къуао	щалъэ			шалъэ, чалъэ	šʼaɬ	pegun, şaĺe 	pegun 					пэгун	пэгун	пэгун	пэгун	пэгун	пэгун
таз		лейгене, тась	лэгьен	лэгьен		лэгьен	лэгьен	лэджэн			лэджэн	leǯʼen	lecen 	lecen 			лъэджэн			тас				
кувшин	khoshoon		къощын	къощын			къhощhын	къhошын			къошын	qʷešən	gogon 	goguen 	qʷešən	кхъошын			кхъошъын	кхъошын	кхъошъын	кхъошъын	кхъошъын	кхъошъын
мерка для муки															šapχe									
корыто		антль, хакоасюё	хьакъуашъу	хьакъуашъ		хьэхъуашъу		Iалъэ			хьакъуашъу	haqʷaŝʷə, ʔanɬ	koáşö 	koáfe 	ʔanɬe									
сито		пшезе	чыбзэ, пчызэ	пчызэ		пыгъэчалъ, пх'изэ		щhыбзэ			шыбзэ, пшызэ	šʼəbz	şıbze 	şıbze 	qʷəzane	къузанэ								
сундук	pkhántey	пхонте	пхъатэ	пхъуатэ		пхъуатэ, пхъэтэу		пхъуатэ			пхъатэ	pχʷant	pḣoánte 	pḣoánte 	pχʷante	пхъуантэ			пхъуантэ	пхъуантIэ	пхъонтэщхо	пхъуантэ	сундук, пхъуантэ	пхъуантэ
корзина		мате	матэ	матэ		матэ	матhэ	матhэ			матэ	mate	mate 	mate	mate	матэ		матэ	матэ	матэ	матэ	матэ	матэ	матэ
мешок		шевуале, капшике	къапчыкъ	къапчыкъ		х'еуал, шэуал	щhыуал	дзыо			къапшыкъ	ʒəwe	źıwo 	kap 	mešekʷə, ʒəwe	кап			дзыуэ					
кошелёк	kiss	ахшатль	багъычэ, бахъчэ	багъчэ		агъычалъ	ахъщhалъ	акъщалъ, ахъщалъ			бахъчэ	aχšʼaɬ							бохъщэ	бохъщэ	бохъщэ	бохъшэ	бохъщалъэ, ахъщалъэ, бохъщэ	бохъшэ
люлька			кушъэ	кушъэ		кушъэ	кушъэ	кушъэ			кушъэ	kʷəŝe	ḣerin, ḣeyren 	ḣırine 	gʷəŝe	гушъэ		гушъэ	гуышъэ	гушъэ	гушъэ	гушъэ	гушъэ	гушъэ
чин (юла)				кьин			чэны	чынэ				čʼən			čʼən				чын		чын	чын	чын	чын
селение	zouy-tshil	чилле, куадже, хабль	чылэ	чылэ		чылэ	чылэ	чылэ, къуадж (старики)			чэлагъу	qʷaǯʼ, čʼəle	çıle, şıle 	jıle 	žəle	жылэ		джылэ, къуаджэ	жьылэ, къуажьэ	жьылэ, къуажъэ	къуажьэ (больше), жьылэ (меньше)	къуажэ, жылэ	къуажьэ (больше), жьылэ (меньше)	къуажэ, жылэ
комната	hâtshêsh, shépéh	логуне	унэ	унэ		унэкIоцI	унэ	унэ			унэ	wəne	peş 	peş 	wəne			пещ	пэщ	пэщ	пещ, пэщ	пеш, пэш	пещ, пэщ	пэш
комната для гостей				 		(унэ)сIоб, хьакIэш																		
дом		унё, унагуо, унаикё	унэ	унэ		унэ	унэ	унэ			унэ	wəne	wune 	wune	wəne	унэ, унэ		унэ	унэ	унэ	унэ	унэ	унэ	унэ
фундамент												fʷəndamjent			wəneɬapse	унэлъапсэ								
																								
стена	dafká, dâpkâ, dâhbka	депкё	дэпкъы	дэпкъ		дэпкъы	дэпкъы	дэпкъы			дэпкъы	depqə	depkı 	depkı`, blın 	depq	блын		дэпкъ	блын	джабэ, натIэ, дэпкъ	блын	блын	блын	блын
окно	skhánáġhûbsh	сханёгупче	шъхьангъупч	чхьангъупч		шхьанэгъупкI	шъхьангъупч	шъхьаныгъупчъ			шъхьангъумпч	ŝhanʁʷəpč	şhanğupç, şhanupşe 	ṩhağubje, ṩhanğubje 	ŝhanʁʷəbže	шъхьагъубжэ		шъхьаумбжэ	шъхьангъубжьэ	шъхьагъумджэ	шъхьэгъубжэ	шъхьэгъумбжэ	шъхьагъумбжьэ	шъхьагъумжэ
внутренний угол			кьетыку	кьетыку		тIыкъунах'	кьетыку	къогъу			къогъу, чэтыку	qʷač̣e, qʷeʁʷə, qʷape	koápe 	koápe 	qʷaʁ	къуагъ б)къуапэ			къуапэ, къуагъ	къуапэ, къуагъ	къуапэ	къуагъ	къуагъ	къуагъ
внешний угол				кьетыку		тIыкъунах'	къогъу	къуачIэ				qʷač̣e, qʷeʁʷə, qʷape			qʷape				къуагъ, къуапэ	къуапэ	къуапэ	къуагъ, къуапэ (край стола)	къуагъ	къуапэ
бревно		чигге	пхъэ, пхъэтакъыр	пхэтакъыр		пхэтакъыр		пхъэцу			пхъэ	pqewə	pḣeḱu 	pḣeḱu` 	pχetaqər	пхъэдакъыр			пхъэдакъэ	пхъэтакъыр	пхъэдакъэ	пхъэдакъэ	пхъэдакъэ, пхъэтакъыр	пхъэдэкъэжъ
доска	pkhâmbû	пхамвгуо		пхъэгъу		пхъэбгъуы		пхъэбгъу				pχembʁʷə	pḣombğu 	pḣombğu` 	pχembʁʷə	пхъэмбгъу			пхъэмбгъу	пхъэмбгъу	пхъэмбгъу	пхъэмбгъу	пхъэмбгъу	пхъомгъу
крыша			унашъхь	унашъхьэ		унашъхьа	унашъхьа	шъхьэ			унашъхь	ŝhe	wunaşha	wunaṩha 	wənaŝhe	унашъхьэ		унашъхьэ	уынашъхьа	унашъхьэ	унашъхьэ	унашъхьэ	унашъхьэ	унашъхьа
чердак			кIьяшъо	кIьяшъо			кIьяшъо	кIашъо			кIашъо	č̣ʼaŝʷə	ćaşö 		č̣ʼafe				пкIашъхьа	пкIашъхьэ	пкIэ	пкIашъхьэ	пкIашъхьэ	пкIашъхьэ
потолок		кiасюё	кIьяшъо	кIьяшъо		кIьашъу	кIьяшъо	кIашъо			кIашъо	č̣ʼaŝʷə	ćaşö 							пкIашъхьа	пкIэ			
очаг 	ádják	уоджаке, джёгу, дженоку	оджьэркъ					оджэкъ			оджэркъ	ǯʼenəqʷə	şılemaz 	şılemaze 	wenǯʼeq, hakʷə	нафIэ, онджэгу, хьаку				жьэгу		жъэгу		жъэгу
печь		хаку, сообе	хьаку	хьаку		хьаку		хьакhу			хьаку	hakʷə	pşerıhan, ğajen 	ğaĵen, pṩeḟın 				хьаку	хьаку	хьаку	пэщхьаку	пешхьаку, жъэгу	хьаку, пэщхьаку	пэшхьаку
печь глиняная для хлеба								хьакhушку							hakʷə	хьаку				хьаку	шIыб хьаку	шIыб хьаку	Iогу хьаку	шIыб пэшхьаку, жъэгу
сушилка			гъэгъуалъэ	гъэгъуалэ		хъужъыгъэуалъ					къоегъулъ	zeraʁeʁʷəre ap:arat, zeraʁeʁʷəŝəre ap:arat												
маслобойка			тхъууалъ	тхъуалъэ		тхъуыуалъ		тхъуалъэ			тхъуеу	tχʷəwaɬ												
дверь	tshey	пчѐ	пчэ	пчэ		п:чэ	пчэ	пчъэ			пчэ	pče	pçe, pşe 	bje 	bže	бжэ		бжэ	бжьэ	бжьэ	бжьэ	бжэ	бжьэ	бжэ
замок		уткибзе	IутIубз	IутIкIьибз		IутIкIьибз	IутIкIьибз	IукIыбзэкъэб			IутIубз	ʔʷənč̣ʼəbze qeb	unćıbze 	unqıbze, unćıbze	ʔʷənč̣ʼəbze qeb (zamwek vjəsjačʼjəj)	фэдзапэ			IункIыбзэ къаб (навесной)	IункIыбзэ	IункIыбзэ	IункIыбзэ къаб	IункIыбзэ	IункIыбзэ
ключ		уткибзекухе	IутIубз	IутIкIьибз			IутIкIьибз	IукIыбз			IутIубз	ʔʷənč̣ʼəbz	unćıbz 	unqıbze 	ʔʷənč̣ʼəbze ʔʷəx (zamwek wetkrət�)	IункIыбзэ Iух (замок открыть)			IункIыбзэ	IункIыбзэ	IункIыбзэ	IункIыбзэ	IункIыбзэ	IункIыбзэ
стремянка, на чердак и т.п.			лъэугъуай [ɬewəʁʷaj]	лъэуыуай		ɬewwaj		лъэуй			дэкъояпI, лъэгъуай	ɬewej, ɬewejẑəj							пкIэлъе	пкIэлъе				
ступеньки				унэ лъэгуцэ		кIыкIьипIкIэ		дэкIояпI				deḳʷejaṗe				шъхьал (мясорубка)			дэкIуэипIэ	дэкIоипIэ				
мельница		схале	шъхьалэ	шъхьалы		шъхьалэ	шъхьалы	шъхьалы			шъхьалэ	ŝhalə	şhal 	ṩhal 				шъхьал	шъхьал	шъхьал	шъхьал	шъхьал	шъхьал	шъхьал
мясорубка												ləwəpč̣ʼat			ŝhal									
желоб для воды															psəqježexəṗe 									
хлев		чемепкуо, шкеше	чэмэщ	чэмэщ(ы), пчэнэщ(ы)…			чэмэщ, пчэнэщ, …	Iэщы			чэмэш	bələmešʼ, ʔešʼ			a) melešʼ				Iуэ (загон), къэкъырэ (сарай)	мэлэщ	Iо	Iо	бо	бэкхъ, Iо
будка			хьащы	хьащ(ы)		хьашы	хьакIыIун				хьашы										хьэгъо	хьагъо	хьагъо	хьагъо
сеновал												meqʷešʼ			qaqəre	къакъырэ								
сарай								къакъыр				qaqər	şeş 	şeṩ 				къакъырэ	къэкъырэ	къакъырэ				
луг	seysee	ггахунё, сюефё	шъофы	шъофы (поляна), хъупкIъа		шъофы	шъофы	шъофы			шъофы	χʷəṗe, meqʷəṗe	wuśı 	wuź 				хъупIэ	хъуыпIэ (пастбище)	хъупIэ	губгъо	губгъуэ	губгъо	джабэ, хъупIэ (пастбище), Iуашъхьа
